timestamp,zone_id,demand_units,festival_multiplier,precip_mm,traffic_index,salary_week_flag,temperature_c,is_fraud
2024-12-02 22:00:00,zone_000,12,1.0,3.1,0.31,0,32.9,0
2024-12-02 23:00:00,zone_000,28,1.0,1.6,0.18,0,40.2,0
2024-12-03 00:00:00,zone_000,41,1.0,0.0,0.69,2,31.8,0
2024-12-03 01:00:00,zone_000,25,1.0,0.3,0.6,0,37.5,0
2024-12-03 02:00:00,zone_000,19,1.0,0.1,0.76,0,36.7,0
2024-12-03 03:00:00,zone_000,50,1.0,2.2,0.65,0,31.0,0
2024-12-03 04:00:00,zone_000,31,1.0,0.3,0.22,0,36.2,0
2024-12-03 05:00:00,zone_000,25,1.0,0.1,0.46,0,35.3,0
2024-12-03 06:00:00,zone_000,33,1.0,0.2,0.35,0,32.2,0
2024-12-03 07:00:00,zone_000,123,1.0,1.2,0.79,0,30.1,0
2024-12-03 08:00:00,zone_000,58,1.0,1.0,0.32,0,40.8,0
2024-12-03 09:00:00,zone_000,59,1.0,0.4,0.5,0,30.8,0
2024-12-03 10:00:00,zone_000,41,1.0,4.3,0.54,0,25.6,0
2024-12-03 11:00:00,zone_000,35,1.0,2.9,0.6,0,31.0,0
2024-12-03 12:00:00,zone_000,9,1.0,0.6,0.61,0,34.0,0
2024-12-03 13:00:00,zone_000,23,1.0,1.0,0.62,0,31.1,0
2024-12-03 14:00:00,zone_000,26,1.0,1.1,0.38,0,36.4,0
2024-12-03 15:00:00,zone_000,12,1.0,2.1,0.5,0,29.9,0
2024-12-03 16:00:00,zone_000,18,1.0,0.8,0.15,0,36.9,0
2024-12-03 17:00:00,zone_000,12,1.0,1.2,0.52,0,31.1,0
2024-12-03 18:00:00,zone_000,32,1.0,0.8,0.6,1,28.7,0
2024-12-03 19:00:00,zone_000,49,1.0,2.2,0.7,0,31.6,0
2024-12-03 20:00:00,zone_000,57,1.0,1.2,0.22,0,35.9,1
2024-12-03 21:00:00,zone_000,40,1.0,2.6,0.6,0,30.0,0
2024-12-03 22:00:00,zone_000,20,1.0,0.1,0.36,1,32.1,0
2024-12-03 23:00:00,zone_000,12,1.0,3.5,0.42,0,30.6,0
2024-12-04 00:00:00,zone_000,13,1.0,2.6,0.48,0,29.2,1
2024-12-04 01:00:00,zone_000,17,1.0,2.6,0.2,2,31.7,0
2024-12-04 02:00:00,zone_000,21,1.0,0.2,0.29,2,36.8,0
2024-12-04 03:00:00,zone_000,30,1.0,0.5,0.15,0,33.4,0
2024-12-04 04:00:00,zone_000,19,1.0,5.9,0.88,1,30.2,0
2024-12-04 05:00:00,zone_000,39,1.0,4.5,0.25,1,30.1,0
2024-12-04 06:00:00,zone_000,29,1.0,0.4,0.61,0,25.8,0
2024-12-04 07:00:00,zone_000,33,1.0,0.9,0.19,0,36.9,0
2024-12-04 08:00:00,zone_000,58,1.0,0.3,0.66,0,32.9,0
2024-12-04 09:00:00,zone_000,18,1.0,0.5,0.8,0,29.7,0
2024-12-04 10:00:00,zone_000,40,1.0,0.3,0.48,1,31.4,0
2024-12-04 11:00:00,zone_000,32,1.0,0.1,0.65,0,30.9,0
2024-12-04 12:00:00,zone_000,28,1.0,1.3,0.63,1,36.9,0
2024-12-04 13:00:00,zone_000,51,1.0,0.4,0.62,2,36.2,0
2024-12-04 14:00:00,zone_000,51,1.0,7.3,0.18,2,35.3,0
2024-12-04 15:00:00,zone_000,20,1.0,1.1,0.75,0,30.9,0
2024-12-04 16:00:00,zone_000,30,1.0,0.7,0.57,1,37.1,0
2024-12-04 17:00:00,zone_000,38,1.0,3.7,0.28,0,33.2,0
2024-12-04 18:00:00,zone_000,28,1.0,1.5,0.45,1,30.8,0
2024-12-04 19:00:00,zone_000,44,1.0,0.2,0.68,0,21.8,0
2024-12-04 20:00:00,zone_000,38,1.0,1.0,0.61,0,39.4,0
2024-12-04 21:00:00,zone_000,82,1.0,0.9,0.22,0,35.3,0
2024-12-04 22:00:00,zone_000,15,1.0,2.2,0.58,0,34.2,0
2024-12-04 23:00:00,zone_000,31,1.0,1.8,0.51,0,29.3,1
2024-12-05 00:00:00,zone_000,21,1.0,0.7,0.62,1,33.8,0
2024-12-05 01:00:00,zone_000,44,1.0,1.0,0.73,0,31.4,0
2024-12-05 02:00:00,zone_000,14,1.0,1.1,0.36,1,32.3,0
2024-12-05 03:00:00,zone_000,39,1.0,0.8,0.43,2,26.1,0
2024-12-05 04:00:00,zone_000,24,1.0,0.2,0.58,0,32.6,0
2024-12-05 05:00:00,zone_000,22,1.0,3.5,0.73,0,35.1,0
2024-12-05 06:00:00,zone_000,16,1.0,1.7,0.59,0,30.7,0
2024-12-05 07:00:00,zone_000,26,1.0,1.0,0.11,2,32.1,0
2024-12-05 08:00:00,zone_000,56,1.0,1.3,0.89,0,30.8,0
2024-12-05 09:00:00,zone_000,32,1.0,0.4,0.12,0,34.3,0
2024-12-05 10:00:00,zone_000,45,1.0,1.1,0.79,0,29.6,0
2024-12-05 11:00:00,zone_000,76,1.0,2.1,0.82,0,31.6,0
2024-12-05 12:00:00,zone_000,37,1.0,1.1,0.27,0,29.9,0
2024-12-05 13:00:00,zone_000,25,1.0,1.0,0.72,1,27.9,0
2024-12-05 14:00:00,zone_000,41,1.0,0.9,0.48,0,25.7,0
2024-12-05 15:00:00,zone_000,25,1.0,2.2,0.43,2,29.0,0
2024-12-05 16:00:00,zone_000,25,1.0,2.1,0.22,0,30.6,0
2024-12-05 17:00:00,zone_000,15,1.0,2.1,0.47,0,30.6,0
2024-12-05 18:00:00,zone_000,52,1.0,0.4,0.61,0,30.0,0
2024-12-05 19:00:00,zone_000,27,1.0,1.4,0.5,0,27.3,0
2024-12-05 20:00:00,zone_000,36,1.0,2.3,0.28,2,30.9,0
2024-12-05 21:00:00,zone_000,19,1.0,1.2,0.49,0,29.4,0
2024-12-05 22:00:00,zone_000,41,1.0,2.3,0.8,0,31.3,1
2024-12-05 23:00:00,zone_000,22,1.0,2.9,0.75,1,40.9,0
2024-12-06 00:00:00,zone_000,30,1.0,0.3,0.25,0,30.6,0
2024-12-06 01:00:00,zone_000,51,1.0,0.5,0.49,0,34.0,0
2024-12-06 02:00:00,zone_000,49,1.0,1.4,0.58,0,35.5,0
2024-12-06 03:00:00,zone_000,32,1.0,0.5,0.53,0,34.6,0
2024-12-06 04:00:00,zone_000,13,1.0,4.3,0.63,0,26.9,0
2024-12-06 05:00:00,zone_000,147,1.0,0.3,0.65,0,33.2,0
2024-12-06 06:00:00,zone_000,79,1.0,0.7,0.42,0,25.5,0
2024-12-06 07:00:00,zone_000,47,1.0,7.8,0.29,0,29.7,0
2024-12-06 08:00:00,zone_000,22,1.0,0.3,0.45,0,39.2,0
2024-12-06 09:00:00,zone_000,31,1.0,0.9,0.19,1,27.8,0
2024-12-06 10:00:00,zone_000,25,1.0,0.6,0.7,0,28.6,0
2024-12-06 11:00:00,zone_000,62,1.0,2.5,0.72,1,33.2,0
2024-12-06 12:00:00,zone_000,37,1.0,0.5,0.85,0,30.3,0
2024-12-06 13:00:00,zone_000,22,1.0,0.3,0.82,0,34.1,0
2024-12-06 14:00:00,zone_000,26,1.0,4.1,0.2,1,34.1,0
2024-12-06 15:00:00,zone_000,58,1.0,0.6,0.54,1,31.5,0
2024-12-06 16:00:00,zone_000,73,1.0,2.0,0.66,0,31.1,0
2024-12-06 17:00:00,zone_000,71,1.0,0.5,0.76,0,37.8,0
2024-12-06 18:00:00,zone_000,48,1.0,0.3,0.34,0,36.3,0
2024-12-06 19:00:00,zone_000,29,1.0,2.4,0.89,1,35.6,0
2024-12-06 20:00:00,zone_000,6,1.0,0.1,0.5,0,30.0,0
2024-12-06 21:00:00,zone_000,38,1.0,0.6,0.47,2,30.5,0
2024-12-06 22:00:00,zone_000,33,1.0,2.3,0.44,0,32.5,0
2024-12-06 23:00:00,zone_000,35,1.0,1.1,0.24,0,24.5,0
2024-12-07 00:00:00,zone_000,34,1.0,1.8,0.55,1,25.1,0
2024-12-07 01:00:00,zone_000,17,1.0,0.1,0.2,0,28.2,0
2024-12-07 02:00:00,zone_000,43,1.0,2.1,0.77,0,27.7,0
2024-12-07 03:00:00,zone_000,45,1.0,0.3,0.14,0,31.9,0
2024-12-07 04:00:00,zone_000,46,1.0,2.5,0.78,0,35.2,0
2024-12-07 05:00:00,zone_000,53,1.0,1.2,0.75,0,30.9,0
2024-12-07 06:00:00,zone_000,44,1.0,2.0,0.34,0,30.3,0
2024-12-07 07:00:00,zone_000,26,1.0,0.4,0.13,2,34.1,0
2024-12-07 08:00:00,zone_000,31,1.0,0.8,0.81,2,32.9,0
2024-12-07 09:00:00,zone_000,34,1.0,2.4,0.74,0,26.5,0
2024-12-07 10:00:00,zone_000,34,1.0,3.6,0.61,0,34.4,0
2024-12-07 11:00:00,zone_000,54,1.0,0.4,0.14,0,31.9,0
2024-12-07 12:00:00,zone_000,45,1.0,2.4,0.51,0,20.3,0
2024-12-07 13:00:00,zone_000,93,1.0,0.2,0.85,0,29.2,0
2024-12-07 14:00:00,zone_000,99,1.0,0.8,0.19,0,30.4,0
2024-12-07 15:00:00,zone_000,34,1.0,4.2,0.51,0,34.2,0
2024-12-07 16:00:00,zone_000,4,1.0,4.4,0.74,0,36.9,0
2024-12-07 17:00:00,zone_000,61,1.0,0.5,0.63,0,37.7,0
2024-12-07 18:00:00,zone_000,25,1.0,0.3,0.42,0,25.0,0
2024-12-07 19:00:00,zone_000,22,1.0,0.2,0.81,0,31.4,0
2024-12-07 20:00:00,zone_000,27,1.0,1.0,0.52,0,31.1,0
2024-12-07 21:00:00,zone_000,26,1.0,0.1,0.8,0,28.2,0
2024-12-07 22:00:00,zone_000,44,1.0,0.7,0.59,0,31.6,0
2024-12-07 23:00:00,zone_000,15,1.0,0.0,0.35,2,32.3,0
2024-12-08 00:00:00,zone_000,19,1.0,0.5,0.82,1,25.8,0
2024-12-08 01:00:00,zone_000,39,1.0,3.5,0.8,0,26.1,0
2024-12-08 02:00:00,zone_000,45,1.0,0.9,0.35,0,33.6,0
2024-12-08 03:00:00,zone_000,45,1.0,0.1,0.27,2,38.0,0
2024-12-08 04:00:00,zone_000,22,1.0,1.6,0.88,0,34.7,0
2024-12-08 05:00:00,zone_000,20,1.0,4.7,0.48,0,39.3,0
2024-12-08 06:00:00,zone_000,25,1.0,0.9,0.9,0,30.1,0
2024-12-08 07:00:00,zone_000,37,1.0,1.5,0.3,0,27.3,0
2024-12-08 08:00:00,zone_000,69,1.0,3.8,0.18,1,28.8,0
2024-12-08 09:00:00,zone_000,11,1.0,0.8,0.11,0,27.7,0
2024-12-08 10:00:00,zone_000,29,1.0,1.6,0.35,0,28.4,0
2024-12-08 11:00:00,zone_000,17,1.0,0.9,0.57,0,24.0,0
2024-12-08 12:00:00,zone_000,14,1.0,4.9,0.3,1,35.0,0
2024-12-08 13:00:00,zone_000,53,1.0,1.1,0.56,0,23.9,0
2024-12-08 14:00:00,zone_000,43,1.0,3.3,0.15,2,28.9,0
2024-12-08 15:00:00,zone_000,41,1.0,1.1,0.88,0,35.0,0
2024-12-08 16:00:00,zone_000,52,1.0,1.7,0.38,0,37.1,0
2024-12-08 17:00:00,zone_000,26,1.0,0.7,0.88,1,32.1,0
2024-12-08 18:00:00,zone_000,26,1.0,3.7,0.53,1,33.1,0
2024-12-08 19:00:00,zone_000,98,1.0,1.6,0.47,0,34.0,0
2024-12-08 20:00:00,zone_000,29,1.0,0.0,0.17,0,28.1,1
2024-12-08 21:00:00,zone_000,47,1.0,0.0,0.17,0,31.2,0
2024-12-08 22:00:00,zone_000,33,1.0,1.7,0.51,2,30.4,0
2024-12-08 23:00:00,zone_000,13,1.0,0.2,0.35,0,29.3,0
2024-12-09 00:00:00,zone_000,11,1.0,1.9,0.25,2,28.1,0
2024-12-09 01:00:00,zone_000,24,1.0,0.6,0.21,1,35.9,0
2024-12-09 02:00:00,zone_000,56,1.0,1.2,0.55,0,28.1,0
2024-12-09 03:00:00,zone_000,49,1.0,0.3,0.34,0,29.2,0
2024-12-09 04:00:00,zone_000,52,1.0,0.4,0.74,1,31.8,0
2024-12-09 05:00:00,zone_000,20,1.0,0.9,0.17,0,27.9,0
2024-12-09 06:00:00,zone_000,74,1.0,1.6,0.11,0,34.8,0
2024-12-09 07:00:00,zone_000,20,1.0,0.3,0.85,0,41.5,1
2024-12-09 08:00:00,zone_000,36,1.0,0.5,0.11,0,29.4,0
2024-12-09 09:00:00,zone_000,32,1.0,0.3,0.79,0,37.5,0
2024-12-09 10:00:00,zone_000,30,1.0,3.0,0.8,1,36.6,0
2024-12-09 11:00:00,zone_000,64,1.0,1.6,0.86,0,33.5,0
2024-12-09 12:00:00,zone_000,23,1.0,0.9,0.5,0,36.7,0
2024-12-09 13:00:00,zone_000,16,1.0,4.4,0.6,0,29.8,0
2024-12-09 14:00:00,zone_000,33,1.0,2.0,0.39,0,34.0,0
2024-12-09 15:00:00,zone_000,27,1.0,4.0,0.88,0,34.5,0
2024-12-09 16:00:00,zone_000,179,1.0,1.4,0.69,1,35.2,0
2024-12-09 17:00:00,zone_000,46,1.0,0.2,0.68,0,35.1,0
2024-12-09 18:00:00,zone_000,26,1.0,1.7,0.38,2,32.5,0
2024-12-09 19:00:00,zone_000,19,1.0,0.3,0.34,0,31.4,0
2024-12-09 20:00:00,zone_000,12,1.0,0.6,0.55,2,34.5,0
2024-12-09 21:00:00,zone_000,19,1.0,1.1,0.17,2,33.6,0
2024-12-09 22:00:00,zone_000,35,1.0,0.3,0.44,0,39.9,0
2024-12-09 23:00:00,zone_000,67,1.0,0.0,0.53,1,32.3,0
2024-12-10 00:00:00,zone_000,58,1.0,0.6,0.7,0,26.5,0
2024-12-10 01:00:00,zone_000,37,1.0,2.6,0.56,2,30.3,0
2024-12-10 02:00:00,zone_000,28,1.0,0.0,0.41,0,33.1,0
2024-12-10 03:00:00,zone_000,37,1.0,0.2,0.12,0,30.0,0
2024-12-10 04:00:00,zone_000,25,1.0,2.5,0.67,0,25.1,0
2024-12-10 05:00:00,zone_000,78,1.0,0.5,0.71,1,29.2,0
2024-12-10 06:00:00,zone_000,30,1.0,4.2,0.78,0,34.8,0
2024-12-10 07:00:00,zone_000,31,1.0,0.7,0.26,0,19.7,0
2024-12-10 08:00:00,zone_000,10,1.0,2.4,0.5,0,36.5,0
2024-12-10 09:00:00,zone_000,30,1.0,0.4,0.47,1,35.7,0
2024-12-10 10:00:00,zone_000,50,1.0,0.1,0.71,0,32.5,0
2024-12-10 11:00:00,zone_000,19,1.0,3.2,0.5,0,24.9,0
2024-12-10 12:00:00,zone_000,22,1.0,3.9,0.74,0,24.1,0
2024-12-10 13:00:00,zone_000,49,1.0,1.8,0.17,0,31.8,0
2024-12-10 14:00:00,zone_000,15,1.0,2.2,0.14,0,28.5,0
2024-12-10 15:00:00,zone_000,56,1.0,0.0,0.31,0,29.1,0
2024-12-10 16:00:00,zone_000,25,1.0,2.1,0.48,0,35.2,0
2024-12-10 17:00:00,zone_000,27,1.0,1.0,0.7,0,37.0,0
2024-12-10 18:00:00,zone_000,18,1.0,0.9,0.39,0,38.5,0
2024-12-10 19:00:00,zone_000,40,1.0,1.2,0.69,0,40.8,1
2024-12-10 20:00:00,zone_000,113,1.0,0.5,0.77,0,33.4,0
2024-12-10 21:00:00,zone_000,48,1.0,1.8,0.5,2,28.3,0
2024-12-10 22:00:00,zone_000,21,1.0,0.5,0.87,0,33.5,1
2024-12-10 23:00:00,zone_000,58,1.0,1.2,0.22,2,32.1,0
2024-12-11 00:00:00,zone_000,28,1.0,0.2,0.34,1,35.2,0
2024-12-11 01:00:00,zone_000,65,1.0,1.7,0.9,0,30.5,0
2024-12-11 02:00:00,zone_000,49,1.0,0.3,0.23,0,35.6,0
2024-12-11 03:00:00,zone_000,7,1.0,0.3,0.83,0,33.0,0
2024-12-11 04:00:00,zone_000,20,1.0,0.0,0.84,0,31.6,0
2024-12-11 05:00:00,zone_000,53,1.0,0.2,0.61,1,37.1,0
2024-12-11 06:00:00,zone_000,35,1.0,0.4,0.14,1,30.8,0
2024-12-11 07:00:00,zone_000,19,1.0,0.4,0.51,0,33.2,0
2024-12-11 08:00:00,zone_000,24,1.0,0.6,0.16,0,31.6,0
2024-12-11 09:00:00,zone_000,12,1.0,0.1,0.37,0,28.0,0
2024-12-11 10:00:00,zone_000,31,1.0,4.1,0.11,0,34.5,0
2024-12-11 11:00:00,zone_000,100,1.0,0.2,0.14,2,26.6,0
2024-12-11 12:00:00,zone_000,49,1.0,1.8,0.66,1,36.9,0
2024-12-11 13:00:00,zone_000,99,1.0,1.1,0.89,0,32.9,0
2024-12-11 14:00:00,zone_000,51,1.0,1.2,0.73,0,29.7,0
2024-12-11 15:00:00,zone_000,55,1.0,0.2,0.42,1,34.4,0
2024-12-11 16:00:00,zone_000,88,1.0,0.4,0.37,1,31.9,0
2024-12-11 17:00:00,zone_000,39,1.0,2.3,0.9,0,32.4,0
2024-12-11 18:00:00,zone_000,30,1.0,0.9,0.29,2,29.3,0
2024-12-11 19:00:00,zone_000,55,1.0,0.9,0.13,2,31.5,0
2024-12-11 20:00:00,zone_000,68,1.0,1.2,0.31,1,34.7,0
2024-12-11 21:00:00,zone_000,26,1.0,0.9,0.37,0,36.8,0
2024-12-11 22:00:00,zone_000,23,1.0,2.5,0.49,1,36.8,0
2024-12-11 23:00:00,zone_000,35,1.0,2.1,0.66,0,27.4,0
2024-12-12 00:00:00,zone_000,50,1.0,0.6,0.62,0,27.3,0
2024-12-12 01:00:00,zone_000,49,1.0,2.5,0.6,0,36.2,0
2024-12-12 02:00:00,zone_000,16,1.0,1.1,0.81,0,35.2,0
2024-12-12 03:00:00,zone_000,86,1.0,1.5,0.56,0,39.1,0
2024-12-12 04:00:00,zone_000,24,1.0,3.0,0.24,0,35.9,0
2024-12-12 05:00:00,zone_000,29,1.0,1.0,0.39,0,36.9,0
2024-12-12 06:00:00,zone_000,21,1.0,2.1,0.64,1,27.9,0
2024-12-12 07:00:00,zone_000,127,1.0,1.5,0.52,0,28.9,0
2024-12-12 08:00:00,zone_000,37,1.0,0.8,0.56,0,33.9,0
2024-12-12 09:00:00,zone_000,21,1.0,2.3,0.34,0,31.6,0
2024-12-12 10:00:00,zone_000,51,1.0,0.2,0.33,0,30.6,0
2024-12-12 11:00:00,zone_000,48,1.0,1.3,0.46,0,45.3,0
2024-12-12 12:00:00,zone_000,30,1.0,0.1,0.13,0,30.9,0
2024-12-12 13:00:00,zone_000,50,1.0,0.3,0.45,0,30.7,0
2024-12-12 14:00:00,zone_000,21,1.0,1.4,0.49,0,31.5,0
2024-12-12 15:00:00,zone_000,25,1.0,0.6,0.15,0,29.3,0
2024-12-12 16:00:00,zone_000,12,1.0,0.5,0.13,0,32.7,0
2024-12-12 17:00:00,zone_000,17,1.0,4.7,0.11,0,40.1,0
2024-12-12 18:00:00,zone_000,81,1.0,0.7,0.39,1,29.1,0
2024-12-12 19:00:00,zone_000,75,1.0,1.2,0.5,1,33.5,0
2024-12-12 20:00:00,zone_000,34,1.0,1.1,0.24,0,32.9,0
2024-12-12 21:00:00,zone_000,76,1.0,0.1,0.82,1,29.9,0
2024-12-12 22:00:00,zone_000,30,1.0,1.7,0.57,2,29.2,0
2024-12-12 23:00:00,zone_000,29,1.0,1.1,0.58,0,38.3,0
2024-12-13 00:00:00,zone_000,34,1.0,0.7,0.15,0,31.5,0
2024-12-13 01:00:00,zone_000,31,1.0,0.1,0.16,0,31.0,0
2024-12-13 02:00:00,zone_000,29,1.0,0.5,0.5,1,43.2,0
2024-12-13 03:00:00,zone_000,58,1.0,3.2,0.71,1,30.0,0
2024-12-13 04:00:00,zone_000,35,1.0,0.3,0.77,1,38.6,0
2024-12-13 05:00:00,zone_000,47,1.0,0.4,0.53,1,33.1,0
2024-12-13 06:00:00,zone_000,55,1.0,0.3,0.57,2,33.9,0
2024-12-13 07:00:00,zone_000,40,1.0,3.3,0.59,2,34.6,0
2024-12-13 08:00:00,zone_000,20,1.0,1.8,0.35,0,33.9,0
2024-12-13 09:00:00,zone_000,16,1.0,3.2,0.88,1,32.0,0
2024-12-13 10:00:00,zone_000,35,1.0,3.7,0.88,0,33.7,0
2024-12-13 11:00:00,zone_000,30,1.0,3.9,0.6,0,34.8,1
2024-12-13 12:00:00,zone_000,34,1.0,1.0,0.4,0,26.0,0
2024-12-13 13:00:00,zone_000,32,1.0,1.0,0.78,1,39.1,0
2024-12-13 14:00:00,zone_000,120,1.0,2.6,0.24,0,33.0,0
2024-12-13 15:00:00,zone_000,17,1.0,0.6,0.58,0,33.5,0
2024-12-13 16:00:00,zone_000,12,1.0,0.0,0.73,0,34.0,0
2024-12-13 17:00:00,zone_000,39,1.0,0.6,0.1,0,34.1,1
2024-12-13 18:00:00,zone_000,27,1.0,1.9,0.45,0,32.5,0
2024-12-13 19:00:00,zone_000,38,1.0,0.2,0.31,0,25.1,0
2024-12-13 20:00:00,zone_000,44,1.0,2.3,0.74,0,25.8,0
2024-12-13 21:00:00,zone_000,62,1.0,2.5,0.84,0,30.7,0
2024-12-13 22:00:00,zone_000,15,1.0,0.2,0.24,0,27.4,0
2024-12-13 23:00:00,zone_000,25,1.0,0.2,0.24,1,36.7,0
2024-12-14 00:00:00,zone_000,41,1.0,0.3,0.87,0,34.9,0
2024-12-14 01:00:00,zone_000,48,1.0,0.7,0.51,0,34.6,0
2024-12-14 02:00:00,zone_000,99,1.0,1.1,0.18,0,33.0,0
2024-12-14 03:00:00,zone_000,53,1.0,1.0,0.16,0,32.4,0
2024-12-14 04:00:00,zone_000,32,1.0,2.9,0.87,0,33.1,1
2024-12-14 05:00:00,zone_000,21,1.0,0.2,0.45,2,35.9,0
2024-12-14 06:00:00,zone_000,24,1.0,1.8,0.85,0,29.2,0
2024-12-14 07:00:00,zone_000,24,1.0,1.2,0.56,1,29.8,0
2024-12-14 08:00:00,zone_000,45,1.0,2.0,0.68,0,29.1,0
2024-12-14 09:00:00,zone_000,37,1.0,0.6,0.32,1,29.1,0
2024-12-14 10:00:00,zone_000,17,1.0,1.0,0.15,2,32.5,0
2024-12-14 11:00:00,zone_000,26,1.0,0.0,0.73,1,36.8,0
2024-12-14 12:00:00,zone_000,51,1.0,0.2,0.23,1,31.7,0
2024-12-14 13:00:00,zone_000,39,1.0,0.7,0.67,1,40.5,0
2024-12-14 14:00:00,zone_000,44,1.0,1.0,0.16,0,33.4,0
2024-12-14 15:00:00,zone_000,40,1.0,0.1,0.56,0,30.4,0
2024-12-14 16:00:00,zone_000,74,1.0,2.6,0.7,1,38.9,0
2024-12-14 17:00:00,zone_000,37,1.0,4.4,0.12,0,32.3,0
2024-12-14 18:00:00,zone_000,27,1.0,1.4,0.41,0,35.2,0
2024-12-14 19:00:00,zone_000,20,1.0,0.1,0.57,0,27.6,1
2024-12-14 20:00:00,zone_000,37,1.0,2.0,0.74,2,31.2,0
2024-12-14 21:00:00,zone_000,9,1.0,0.4,0.31,0,33.3,0
2024-12-14 22:00:00,zone_000,30,1.0,2.0,0.75,0,29.1,0
2024-12-14 23:00:00,zone_000,29,1.0,0.9,0.62,0,30.3,0
2024-12-15 00:00:00,zone_000,16,1.0,0.1,0.38,2,31.3,0
2024-12-15 01:00:00,zone_000,20,1.0,0.5,0.34,0,34.5,0
2024-12-15 02:00:00,zone_000,49,1.0,0.8,0.66,0,22.2,0
2024-12-15 03:00:00,zone_000,37,1.0,2.0,0.68,0,26.8,0
2024-12-15 04:00:00,zone_000,34,1.0,0.2,0.61,0,37.1,0
2024-12-15 05:00:00,zone_000,38,1.0,0.5,0.46,2,35.0,0
2024-12-15 06:00:00,zone_000,34,1.0,0.1,0.12,0,29.5,0
2024-12-15 07:00:00,zone_000,61,1.0,1.4,0.56,0,34.9,0
2024-12-15 08:00:00,zone_000,35,1.0,1.0,0.59,1,32.2,0
2024-12-15 09:00:00,zone_000,15,1.0,4.0,0.29,0,27.5,0
2024-12-15 10:00:00,zone_000,74,1.0,2.0,0.26,0,27.0,0
2024-12-15 11:00:00,zone_000,39,1.0,2.3,0.79,2,26.8,0
2024-12-15 12:00:00,zone_000,24,1.0,0.3,0.24,0,30.0,0
2024-12-15 13:00:00,zone_000,17,1.0,0.5,0.27,1,35.0,0
2024-12-15 14:00:00,zone_000,40,1.0,1.1,0.6,0,28.6,0
2024-12-15 15:00:00,zone_000,31,1.0,0.0,0.36,0,29.4,0
2024-12-15 16:00:00,zone_000,72,1.0,3.1,0.45,0,33.1,1
2024-12-15 17:00:00,zone_000,27,1.0,2.3,0.52,0,34.1,0
2024-12-15 18:00:00,zone_000,21,1.0,0.1,0.84,0,30.2,1
2024-12-15 19:00:00,zone_000,51,1.0,2.8,0.31,0,29.0,0
2024-12-15 20:00:00,zone_000,52,1.0,0.0,0.14,1,26.9,1
2024-12-15 21:00:00,zone_000,36,1.0,0.2,0.19,0,40.8,0
2024-12-15 22:00:00,zone_000,46,1.0,0.1,0.14,0,27.2,0
2024-12-15 23:00:00,zone_000,32,1.0,1.0,0.7,1,27.7,0
2024-12-16 00:00:00,zone_000,37,1.0,2.3,0.88,0,25.6,0
2024-12-16 01:00:00,zone_000,59,1.0,0.3,0.16,0,36.6,0
2024-12-16 02:00:00,zone_000,45,1.0,2.2,0.33,0,36.3,0
2024-12-16 03:00:00,zone_000,30,1.0,0.3,0.78,0,33.7,0
2024-12-16 04:00:00,zone_000,65,1.0,7.0,0.82,0,29.3,0
2024-12-16 05:00:00,zone_000,10,1.0,2.9,0.27,0,36.2,0
2024-12-16 06:00:00,zone_000,92,1.0,2.0,0.84,1,33.0,0
2024-12-16 07:00:00,zone_000,14,1.0,1.3,0.56,0,33.7,0
2024-12-16 08:00:00,zone_000,24,1.0,0.4,0.9,1,33.1,0
2024-12-16 09:00:00,zone_000,32,1.0,0.2,0.12,0,24.1,1
2024-12-16 10:00:00,zone_000,30,1.0,0.9,0.73,0,32.2,0
2024-12-16 11:00:00,zone_000,54,1.0,0.8,0.14,0,30.8,0
2024-12-16 12:00:00,zone_000,19,1.0,1.7,0.69,0,33.3,0
2024-12-16 13:00:00,zone_000,37,1.0,0.3,0.86,0,30.0,0
2024-12-16 14:00:00,zone_000,24,1.0,1.2,0.36,0,33.7,0
2024-12-16 15:00:00,zone_000,38,1.0,1.8,0.37,0,36.0,0
2024-12-16 16:00:00,zone_000,32,1.0,0.5,0.29,0,19.9,0
2024-12-16 17:00:00,zone_000,34,1.0,2.3,0.45,2,38.8,0
2024-12-16 18:00:00,zone_000,25,1.0,0.8,0.48,0,32.3,0
2024-12-16 19:00:00,zone_000,25,1.0,0.3,0.56,1,28.9,0
2024-12-16 20:00:00,zone_000,38,1.0,0.3,0.65,0,32.0,0
2024-12-16 21:00:00,zone_000,53,1.0,0.5,0.59,0,30.2,0
2024-12-16 22:00:00,zone_000,24,1.0,0.3,0.18,1,28.1,0
2024-12-16 23:00:00,zone_000,21,1.0,1.2,0.61,1,30.0,0
2024-12-17 00:00:00,zone_000,45,1.0,4.5,0.25,0,35.1,0
2024-12-17 01:00:00,zone_000,32,1.0,3.4,0.53,0,33.3,0
2024-12-17 02:00:00,zone_000,50,1.0,0.6,0.57,0,32.8,0
2024-12-17 03:00:00,zone_000,21,1.0,3.0,0.45,2,34.8,0
2024-12-17 04:00:00,zone_000,13,1.0,4.6,0.43,0,40.1,0
2024-12-17 05:00:00,zone_000,25,1.0,0.5,0.44,0,29.5,0
2024-12-17 06:00:00,zone_000,22,1.0,3.5,0.29,0,40.7,0
2024-12-17 07:00:00,zone_000,31,1.0,8.9,0.74,0,32.5,0
2024-12-17 08:00:00,zone_000,24,1.0,2.4,0.49,1,30.8,0
2024-12-17 09:00:00,zone_000,47,1.0,0.7,0.5,0,26.9,0
